psi	rP1	rP2
29.556000	2708.066390	5007.032331
29.592000	2708.936626	5005.830059
29.628000	2709.807604	5004.629143
29.664000	2710.679325	5003.429582
29.700000	2711.551790	5002.231377
29.736000	2712.424997	5001.034526
29.772000	2713.298948	4999.839030
29.808000	2714.173643	4998.644889
29.844000	2715.049082	4997.452101
29.880000	2715.925265	4996.260666
29.916000	2716.802193	4995.070585
29.952000	2717.679866	4993.881857
29.988000	2718.558285	4992.694481
30.024000	2719.437448	4991.508457
30.060000	2720.317358	4990.323786
30.096000	2721.198014	4989.140466
30.132000	2722.079416	4987.958497
30.168000	2722.961564	4986.777879
30.204000	2723.844460	4985.598612
30.240000	2724.728103	4984.420695
30.276000	2725.612493	4983.244128
30.312000	2726.497631	4982.068911
30.348000	2727.383518	4980.895043
30.384000	2728.270152	4979.722524
30.420000	2729.157536	4978.551353
30.456000	2730.045668	4977.381531
30.492000	2730.934549	4976.213057
30.528000	2731.824180	4975.045931
30.564000	2732.714561	4973.880152
30.600000	2733.605692	4972.715721
30.636000	2734.497573	4971.552636
30.672000	2735.390205	4970.390897
30.708000	2736.283588	4969.230505
30.744000	2737.177722	4968.071459
30.780000	2738.072608	4966.913758
30.816000	2738.968245	4965.757402
30.852000	2739.864635	4964.602391
30.888000	2740.761777	4963.448725
30.924000	2741.659671	4962.296403
30.960000	2742.558319	4961.145425
30.996000	2743.457720	4959.995791
31.032000	2744.357874	4958.847500
31.068000	2745.258782	4957.700552
31.104000	2746.160445	4956.554947
31.140000	2747.062862	4955.410684
31.176000	2747.966033	4954.267764
31.212000	2748.869960	4953.126185
31.248000	2749.774642	4951.985948
31.284000	2750.680079	4950.847052
31.320000	2751.586272	4949.709497
31.356000	2752.493222	4948.573282
31.392000	2753.400928	4947.438408
31.428000	2754.309390	4946.304873
31.464000	2755.218610	4945.172679
31.500000	2756.128587	4944.041824
31.536000	2757.039322	4942.912308
31.572000	2757.950814	4941.784130
31.608000	2758.863065	4940.657291
31.644000	2759.776075	4939.531791
31.680000	2760.689843	4938.407628
31.716000	2761.604370	4937.284803
31.752000	2762.519657	4936.163315
31.788000	2763.435703	4935.043164
31.824000	2764.352510	4933.924350
31.860000	2765.270076	4932.806872
31.896000	2766.188404	4931.690730
31.932000	2767.107492	4930.575924
31.968000	2768.027341	4929.462454
32.004000	2768.947952	4928.350319
32.040000	2769.869324	4927.239518
32.076000	2770.791459	4926.130053
32.112000	2771.714356	4925.021921
32.148000	2772.638016	4923.915124
32.184000	2773.562438	4922.809661
32.220000	2774.487624	4921.705531
32.256000	2775.413573	4920.602734
32.292000	2776.340287	4919.501270
32.328000	2777.267764	4918.401139
32.364000	2778.196006	4917.302340
32.400000	2779.125013	4916.204873
32.436000	2780.054784	4915.108738
32.472000	2780.985321	4914.013934
32.508000	2781.916624	4912.920462
32.544000	2782.848693	4911.828320
32.580000	2783.781527	4910.737509
32.616000	2784.715129	4909.648028
32.652000	2785.649497	4908.559877
32.688000	2786.584633	4907.473056
32.724000	2787.520535	4906.387565
32.760000	2788.457206	4905.303403
32.796000	2789.394645	4904.220569
32.832000	2790.332852	4903.139064
32.868000	2791.271827	4902.058888
32.904000	2792.211572	4900.980040
32.940000	2793.152086	4899.902519
32.976000	2794.093370	4898.826326
33.012000	2795.035423	4897.751460
33.048000	2795.978246	4896.677921
33.084000	2796.921841	4895.605709
33.120000	2797.866205	4894.534823
33.156000	2798.811341	4893.465264
33.192000	2799.757249	4892.397030
33.228000	2800.703928	4891.330121
33.264000	2801.651379	4890.264539
33.300000	2802.599602	4889.200281
33.336000	2803.548598	4888.137347
33.372000	2804.498367	4887.075739
33.408000	2805.448909	4886.015454
33.444000	2806.400224	4884.956494
33.480000	2807.352314	4883.898857
33.516000	2808.305177	4882.842543
33.552000	2809.258815	4881.787553
33.588000	2810.213228	4880.733885
33.624000	2811.168416	4879.681540
33.660000	2812.124379	4878.630518
33.696000	2813.081118	4877.580817
33.732000	2814.038633	4876.532438
33.768000	2814.996924	4875.485381
33.804000	2815.955992	4874.439645
33.840000	2816.915837	4873.395230
33.876000	2817.876459	4872.352135
33.912000	2818.837858	4871.310361
33.948000	2819.800036	4870.269908
33.984000	2820.762991	4869.230774
34.020000	2821.726725	4868.192960
34.056000	2822.691238	4867.156465
34.092000	2823.656530	4866.121289
34.128000	2824.622601	4865.087433
34.164000	2825.589452	4864.054895
34.200000	2826.557083	4863.023675
34.236000	2827.525495	4861.993773
34.272000	2828.494686	4860.965189
34.308000	2829.464659	4859.937923
34.344000	2830.435414	4858.911974
34.380000	2831.406949	4857.887342
34.416000	2832.379267	4856.864027
34.452000	2833.352367	4855.842029
34.488000	2834.326249	4854.821347
34.524000	2835.300915	4853.801980
34.560000	2836.276363	4852.783930
34.596000	2837.252595	4851.767195
34.632000	2838.229611	4850.751776
34.668000	2839.207410	4849.737671
34.704000	2840.185994	4848.724881
34.740000	2841.165363	4847.713406
34.776000	2842.145517	4846.703245
34.812000	2843.126456	4845.694398
34.848000	2844.108181	4844.686864
34.884000	2845.090692	4843.680645
34.920000	2846.073990	4842.675738
34.956000	2847.058073	4841.672144
34.992000	2848.042944	4840.669864
35.028000	2849.028602	4839.668895
35.064000	2850.015048	4838.669239
35.100000	2851.002281	4837.670895
35.136000	2851.990303	4836.673863
35.172000	2852.979113	4835.678142
35.208000	2853.968712	4834.683733
35.244000	2854.959101	4833.690634
35.280000	2855.950278	4832.698847
35.316000	2856.942246	4831.708370
35.352000	2857.935003	4830.719203
35.388000	2858.928552	4829.731346
35.424000	2859.922890	4828.744799
35.460000	2860.918020	4827.759562
35.496000	2861.913942	4826.775634
35.532000	2862.910655	4825.793015
35.568000	2863.908160	4824.811705
35.604000	2864.906457	4823.831703
35.640000	2865.905547	4822.853010
35.676000	2866.905430	4821.875625
35.712000	2867.906107	4820.899547
35.748000	2868.907577	4819.924778
35.784000	2869.909841	4818.951316
35.820000	2870.912900	4817.979161
35.856000	2871.916753	4817.008313
35.892000	2872.921400	4816.038771
35.928000	2873.926844	4815.070536
35.964000	2874.933082	4814.103608
36.000000	2875.940117	4813.137985
36.036000	2876.947948	4812.173668
36.072000	2877.956576	4811.210656
36.108000	2878.966000	4810.248950
36.144000	2879.976222	4809.288549
36.180000	2880.987241	4808.329453
36.216000	2881.999058	4807.371661
36.252000	2883.011673	4806.415174
36.288000	2884.025087	4805.459990
36.324000	2885.039299	4804.506111
36.360000	2886.054311	4803.553535
36.396000	2887.070122	4802.602263
36.432000	2888.086733	4801.652294
36.468000	2889.104144	4800.703628
36.504000	2890.122356	4799.756264
36.540000	2891.141368	4798.810204
36.576000	2892.161182	4797.865445
36.612000	2893.181797	4796.921988
36.648000	2894.203213	4795.979834
36.684000	2895.225432	4795.038981
36.720000	2896.248454	4794.099429
36.756000	2897.272278	4793.161179
36.792000	2898.296905	4792.224229
36.828000	2899.322335	4791.288580
36.864000	2900.348570	4790.354232
36.900000	2901.375608	4789.421184
36.936000	2902.403451	4788.489435
36.972000	2903.432099	4787.558987
37.008000	2904.461552	4786.629838
37.044000	2905.491810	4785.701989
37.080000	2906.522873	4784.775439
37.116000	2907.554743	4783.850188
37.152000	2908.587420	4782.926235
37.188000	2909.620903	4782.003581
37.224000	2910.655193	4781.082226
37.260000	2911.690291	4780.162168
37.296000	2912.726196	4779.243408
37.332000	2913.762909	4778.325946
37.368000	2914.800431	4777.409781
37.404000	2915.838762	4776.494913
37.440000	2916.877901	4775.581343
37.476000	2917.917850	4774.669069
37.512000	2918.958609	4773.758091
37.548000	2920.000178	4772.848410
37.584000	2921.042557	4771.940025
37.620000	2922.085747	4771.032936
37.656000	2923.129748	4770.127143
37.692000	2924.174560	4769.222645
37.728000	2925.220184	4768.319443
37.764000	2926.266621	4767.417535
37.800000	2927.313869	4766.516922
37.836000	2928.361931	4765.617604
37.872000	2929.410805	4764.719581
37.908000	2930.460493	4763.822851
37.944000	2931.510995	4762.927416
37.980000	2932.562311	4762.033274
38.016000	2933.614441	4761.140426
38.052000	2934.667386	4760.248871
38.088000	2935.721146	4759.358609
38.124000	2936.775722	4758.469641
38.160000	2937.831113	4757.581965
38.196000	2938.887321	4756.695582
38.232000	2939.944345	4755.810491
38.268000	2941.002186	4754.926692
38.304000	2942.060844	4754.044185
38.340000	2943.120319	4753.162969
38.376000	2944.180613	4752.283046
38.412000	2945.241724	4751.404413
38.448000	2946.303654	4750.527072
38.484000	2947.366403	4749.651022
38.520000	2948.429971	4748.776262
38.556000	2949.494359	4747.902793
38.592000	2950.559566	4747.030614
38.628000	2951.625594	4746.159725
38.664000	2952.692442	4745.290126
38.700000	2953.760112	4744.421817
38.736000	2954.828602	4743.554797
38.772000	2955.897914	4742.689067
38.808000	2956.968048	4741.824625
38.844000	2958.039005	4740.961473
38.880000	2959.110783	4740.099609
38.916000	2960.183385	4739.239034
38.952000	2961.256810	4738.379747
38.988000	2962.331059	4737.521748
39.024000	2963.406132	4736.665037
39.060000	2964.482029	4735.809614
39.096000	2965.558751	4734.955478
39.132000	2966.636298	4734.102630
39.168000	2967.714671	4733.251069
39.204000	2968.793869	4732.400795
39.240000	2969.873893	4731.551807
39.276000	2970.954743	4730.704106
39.312000	2972.036421	4729.857691
39.348000	2973.118925	4729.012563
39.384000	2974.202257	4728.168721
39.420000	2975.286417	4727.326164
39.456000	2976.371405	4726.484893
39.492000	2977.457221	4725.644907
39.528000	2978.543866	4724.806207
39.564000	2979.631341	4723.968791
39.600000	2980.719645	4723.132660
39.636000	2981.808778	4722.297814
39.672000	2982.898743	4721.464253
39.708000	2983.989537	4720.631976
39.744000	2985.081163	4719.800982
39.780000	2986.173620	4718.971273
39.816000	2987.266909	4718.142848
39.852000	2988.361029	4717.315706
39.888000	2989.455982	4716.489847
39.924000	2990.551768	4715.665271
39.960000	2991.648387	4714.841979
39.996000	2992.745839	4714.019969
40.032000	2993.844125	4713.199241
40.068000	2994.943245	4712.379797
40.104000	2996.043199	4711.561634
40.140000	2997.143989	4710.744753
40.176000	2998.245613	4709.929155
40.212000	2999.348073	4709.114837
40.248000	3000.451369	4708.301802
40.284000	3001.555501	4707.490048
40.320000	3002.660470	4706.679575
40.356000	3003.766275	4705.870382
40.392000	3004.872918	4705.062471
40.428000	3005.980399	4704.255840
40.464000	3007.088717	4703.450490
40.500000	3008.197874	4702.646420
40.536000	3009.307870	4701.843630
40.572000	3010.418704	4701.042119
40.608000	3011.530379	4700.241889
40.644000	3012.642892	4699.442938
40.680000	3013.756246	4698.645266
40.716000	3014.870441	4697.848874
40.752000	3015.985476	4697.053760
40.788000	3017.101353	4696.259925
40.824000	3018.218071	4695.467369
40.860000	3019.335631	4694.676092
40.896000	3020.454033	4693.886093
40.932000	3021.573278	4693.097371
40.968000	3022.693366	4692.309928
41.004000	3023.814297	4691.523763
41.040000	3024.936072	4690.738875
41.076000	3026.058691	4689.955264
41.112000	3027.182154	4689.172931
41.148000	3028.306462	4688.391875
41.184000	3029.431616	4687.612096
41.220000	3030.557615	4686.833594
41.256000	3031.684459	4686.056368
41.292000	3032.812150	4685.280418
41.328000	3033.940688	4684.505745
41.364000	3035.070072	4683.732348
41.400000	3036.200304	4682.960227
41.436000	3037.331384	4682.189381
41.472000	3038.463311	4681.419811
41.508000	3039.596087	4680.651516
41.544000	3040.729711	4679.884497
41.580000	3041.864185	4679.118753
41.616000	3042.999508	4678.354283
41.652000	3044.135682	4677.591089
41.688000	3045.272705	4676.829168
41.724000	3046.410579	4676.068523
41.760000	3047.549303	4675.309151
41.796000	3048.688879	4674.551054
41.832000	3049.829307	4673.794230
41.868000	3050.970587	4673.038680
41.904000	3052.112719	4672.284404
41.940000	3053.255704	4671.531401
41.976000	3054.399542	4670.779672
42.012000	3055.544233	4670.029215
42.048000	3056.689779	4669.280031
42.084000	3057.836178	4668.532121
42.120000	3058.983433	4667.785482
42.156000	3060.131542	4667.040117
42.192000	3061.280506	4666.296023
42.228000	3062.430326	4665.553202
42.264000	3063.581002	4664.811652
42.300000	3064.732535	4664.071375
42.336000	3065.884924	4663.332369
42.372000	3067.038171	4662.594634
42.408000	3068.192275	4661.858171
42.444000	3069.347237	4661.122979
42.480000	3070.503057	4660.389058
42.516000	3071.659736	4659.656408
42.552000	3072.817273	4658.925028
42.588000	3073.975671	4658.194919
42.624000	3075.134928	4657.466081
42.660000	3076.295045	4656.738512
42.696000	3077.456022	4656.012214
42.732000	3078.617860	4655.287186
42.768000	3079.780560	4654.563427
42.804000	3080.944121	4653.840939
42.840000	3082.108544	4653.119719
42.876000	3083.273830	4652.399769
42.912000	3084.439978	4651.681088
42.948000	3085.606989	4650.963676
42.984000	3086.774863	4650.247533
43.020000	3087.943602	4649.532658
43.056000	3089.113205	4648.819053
43.092000	3090.283672	4648.106715
43.128000	3091.455004	4647.395646
43.164000	3092.627201	4646.685845
43.200000	3093.800264	4645.977312
43.236000	3094.974194	4645.270046
43.272000	3096.148989	4644.564049
43.308000	3097.324652	4643.859318
43.344000	3098.501181	4643.155855
43.380000	3099.678578	4642.453660
43.416000	3100.856843	4641.752731
43.452000	3102.035977	4641.053069
43.488000	3103.215979	4640.354675
43.524000	3104.396850	4639.657546
43.560000	3105.578591	4638.961684
43.596000	3106.761201	4638.267089
43.632000	3107.944681	4637.573760
43.668000	3109.129032	4636.881696
43.704000	3110.314255	4636.190899
43.740000	3111.500348	4635.501367
43.776000	3112.687313	4634.813101
43.812000	3113.875150	4634.126101
43.848000	3115.063860	4633.440365
43.884000	3116.253442	4632.755895
43.920000	3117.443898	4632.072690
43.956000	3118.635227	4631.390750
43.992000	3119.827430	4630.710075
44.028000	3121.020507	4630.030664
44.064000	3122.214460	4629.352518
44.100000	3123.409287	4628.675636
44.136000	3124.604990	4628.000018
44.172000	3125.801568	4627.325664
44.208000	3126.999023	4626.652574
44.244000	3128.197355	4625.980748
44.280000	3129.396563	4625.310186
44.316000	3130.596649	4624.640887
44.352000	3131.797613	4623.972851
44.388000	3132.999455	4623.306079
44.424000	3134.202175	4622.640569
44.460000	3135.405774	4621.976323
44.496000	3136.610253	4621.313340
44.532000	3137.815611	4620.651619
44.568000	3139.021849	4619.991160
44.604000	3140.228968	4619.331964
44.640000	3141.436967	4618.674031
44.676000	3142.645848	4618.017359
44.712000	3143.855610	4617.361950
44.748000	3145.066255	4616.707802
44.784000	3146.277781	4616.054916
44.820000	3147.490191	4615.403291
44.856000	3148.703483	4614.752929
44.892000	3149.917660	4614.103827
44.928000	3151.132720	4613.455987
44.964000	3152.348664	4612.809407
45.000000	3153.565493	4612.164089
45.036000	3154.783207	4611.520031
45.072000	3156.001806	4610.877234
45.108000	3157.221291	4610.235698
45.144000	3158.441663	4609.595422
45.180000	3159.662921	4608.956406
45.216000	3160.885066	4608.318650
45.252000	3162.108099	4607.682155
45.288000	3163.332019	4607.046919
45.324000	3164.556827	4606.412943
45.360000	3165.782524	4605.780227
45.396000	3167.009110	4605.148770
45.432000	3168.236585	4604.518573
45.468000	3169.464950	4603.889635
45.504000	3170.694205	4603.261956
45.540000	3171.924351	4602.635536
45.576000	3173.155387	4602.010374
45.612000	3174.387314	4601.386472
45.648000	3175.620134	4600.763828
45.684000	3176.853845	4600.142443
45.720000	3178.088449	4599.522316
45.756000	3179.323946	4598.903447
45.792000	3180.560335	4598.285837
45.828000	3181.797619	4597.669484
45.864000	3183.035796	4597.054389
45.900000	3184.274868	4596.440552
45.936000	3185.514835	4595.827973
45.972000	3186.755696	4595.216651
46.008000	3187.997454	4594.606587
46.044000	3189.240107	4593.997779
46.080000	3190.483657	4593.390229
46.116000	3191.728103	4592.783936
46.152000	3192.973447	4592.178900
46.188000	3194.219688	4591.575121
46.224000	3195.466827	4590.972598
46.260000	3196.714865	4590.371332
46.296000	3197.963801	4589.771322
46.332000	3199.213636	4589.172568
46.368000	3200.464371	4588.575071
46.404000	3201.716005	4587.978830
46.440000	3202.968540	4587.383844
46.476000	3204.221976	4586.790115
46.512000	3205.476313	4586.197641
46.548000	3206.731551	4585.606423
46.584000	3207.987691	4585.016460
46.620000	3209.244734	4584.427753
46.656000	3210.502679	4583.840300
46.692000	3211.761527	4583.254103
46.728000	3213.021279	4582.669161
46.764000	3214.281934	4582.085474
46.800000	3215.543494	4581.503042
46.836000	3216.805958	4580.921864
46.872000	3218.069328	4580.341941
46.908000	3219.333603	4579.763272
46.944000	3220.598784	4579.185858
46.980000	3221.864871	4578.609697
47.016000	3223.131865	4578.034791
47.052000	3224.399766	4577.461139
47.088000	3225.668574	4576.888741
47.124000	3226.938290	4576.317596
47.160000	3228.208914	4575.747705
47.196000	3229.480448	4575.179068
47.232000	3230.752890	4574.611684
47.268000	3232.026241	4574.045553
47.304000	3233.300503	4573.480675
47.340000	3234.575675	4572.917051
47.376000	3235.851757	4572.354680
47.412000	3237.128750	4571.793561
47.448000	3238.406655	4571.233695
47.484000	3239.685472	4570.675082
47.520000	3240.965201	4570.117721
47.556000	3242.245843	4569.561613
47.592000	3243.527398	4569.006757
47.628000	3244.809866	4568.453153
47.664000	3246.093249	4567.900802
47.700000	3247.377545	4567.349702
47.736000	3248.662756	4566.799855
47.772000	3249.948883	4566.251259
47.808000	3251.235925	4565.703914
47.844000	3252.523882	4565.157822
47.880000	3253.812757	4564.612980
47.916000	3255.102547	4564.069391
47.952000	3256.393255	4563.527052
